Steps,Policy/Entropy,Environment/Episode Length,Self-play/ELO,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Losses/Q1 Loss,Losses/Q2 Loss,Policy/Entropy Coeff,Policy/Learning Rate,Is Training
9140000,0.464429,6.582259287338893,7950.874333504206,-0.38899013,-0.3706050985595148,-0.3706050985595148,0.09090154,0.3868756,0.041910216,0.042667083,0.09490513,9.9087e-06,1.0
9160000,0.4583228,6.835815047021944,8002.614510926853,-0.45514303,-0.4315610305642633,-0.4315610305642633,0.08358527,0.44243628,0.038809426,0.038737863,0.093880385,9.908501e-06,1.0
9180000,0.464455,6.788551401869159,8022.914474652233,-0.4106141,-0.3964296144859813,-0.3964296144859813,0.08660597,0.3926023,0.04033981,0.03990808,0.09284178,9.9083e-06,1.0
9200000,0.43809423,6.685363042643104,8033.459165958614,-0.46436176,-0.4132851517479831,-0.4132851517479831,0.085630074,0.43658373,0.040049594,0.038950346,0.09193466,9.908101e-06,1.0
9220000,0.43306625,6.704624277456648,8059.511493463909,-0.41009372,-0.4142943159922929,-0.4142943159922929,0.093165234,0.41998383,0.043763153,0.043327365,0.09081355,9.907902e-06,1.0
9240000,0.42656258,7.039172358376859,8121.759905718035,-0.48682052,-0.43585526315789475,-0.43585526315789475,0.086728044,0.46044958,0.040547077,0.040602166,0.0901117,9.9077e-06,1.0
9260000,0.4254679,6.812817506838609,8135.743066340861,-0.4848374,-0.4966661781946073,-0.4966661781946073,0.077279426,0.46366706,0.035603013,0.036240228,0.08926836,9.9075005e-06,1.0
9280000,0.42603588,6.959013131715081,8122.331648405653,-0.480852,-0.46750646637485077,-0.46750646637485077,0.076739915,0.46742746,0.035726715,0.035426132,0.088591464,9.9073e-06,1.0
9300000,0.448034,6.94912559618442,8109.57016382929,-0.38462913,-0.41190133147853736,-0.41190133147853736,0.076760456,0.37026945,0.036005367,0.035129767,0.08782312,9.9071e-06,1.0
9320000,0.44833472,6.873228346456693,8090.878418271971,-0.48589587,-0.46541978346447893,-0.46541978346447893,0.0773456,0.47787818,0.036150116,0.035824675,0.0869281,9.906901e-06,1.0
9340000,0.4406946,6.615150361629235,8085.713155560837,-0.40917546,-0.3442139322421013,-0.3442139322421013,0.07834004,0.39567578,0.03677012,0.036235306,0.08625611,9.9067e-06,1.0
9360000,0.45835122,6.764169254658385,8051.5064359450025,-0.51527745,-0.4503105590062112,-0.4503105590062112,0.08336959,0.50126415,0.03866449,0.03891781,0.08564908,9.906501e-06,1.0
9380000,0.44246402,6.608257229832573,8052.884715510963,-0.37498787,-0.3242365867579909,-0.3242365867579909,0.08100379,0.37456185,0.03755292,0.03810781,0.08459508,9.9063e-06,1.0
9400000,0.44414896,6.4171301446051165,8088.254873784539,-0.41508234,-0.42847376714868374,-0.42847376714868374,0.07799449,0.39478752,0.03580299,0.037228793,0.083989866,9.906101e-06,1.0
9420000,0.43889683,6.543945680875141,8077.014351659476,-0.47988704,-0.4351895511127876,-0.4351895511127876,0.075697266,0.47182864,0.0354583,0.035504494,0.08302226,9.905901e-06,1.0
9440000,0.40278822,6.307818779685787,8063.522614975888,-0.4739905,-0.3951064121300694,-0.3951064121300694,0.06843118,0.46353292,0.031809237,0.032651853,0.082668826,9.9057015e-06,1.0
9460000,0.38638502,6.437709185570844,8149.716386768157,-0.44348463,-0.4037049088880625,-0.4037049088880625,0.063889734,0.44371414,0.029529614,0.030432904,0.08301229,9.9055005e-06,1.0
9480000,0.3730943,6.5886148007590135,8212.960533965204,-0.46568763,-0.4663306451612903,-0.4663306451612903,0.06045034,0.46149603,0.0280373,0.028852202,0.08334404,9.905301e-06,1.0
9500000,0.3812314,6.6118721461187215,8228.847000040027,-0.45716414,-0.42861301369846005,-0.42861301369846005,0.059520584,0.44610962,0.027516413,0.028109226,0.08366063,9.905099e-06,1.0
9520000,0.39346278,6.563918305597579,8240.640592116017,-0.48083922,-0.45460571104353475,-0.45460571104353475,0.05595269,0.4641117,0.025948256,0.026162166,0.08380423,9.9049e-06,1.0
9540000,0.41530955,6.5709958349110185,8236.170923498656,-0.4798113,-0.4823849867473595,-0.4823849867473595,0.061452035,0.47181332,0.028598959,0.02824283,0.083606735,9.904701e-06,1.0
9560000,0.41629258,6.741292569659443,8211.742913453776,-0.43185088,-0.3964217298760745,-0.3964217298760745,0.07267892,0.41355592,0.033670314,0.033092055,0.08330356,9.9045e-06,1.0
9580000,0.39054376,6.353806546524457,8259.93299369087,-0.3012433,-0.23752988230967267,-0.23752988230967267,0.06766524,0.2893759,0.031309005,0.031382725,0.08332016,9.904301e-06,1.0
9600000,0.34346253,6.033755274261603,8341.828405897057,-0.25821993,-0.20381724683544303,-0.20381724683544303,0.070807904,0.25456607,0.033958863,0.031617716,0.084142335,9.904102e-06,1.0
9620000,0.2959695,4.691147167662966,8367.148553148198,-0.34920394,-0.35056397665812694,-0.35056397665812694,0.05460984,0.37855214,0.02610994,0.023876285,0.08519598,9.903901e-06,1.0
9640000,0.2544863,4.304428533545479,8463.115297731712,-0.21929389,-0.13480343410236012,-0.13480343410236012,0.055310365,0.17922403,0.025416724,0.024060715,0.086295635,9.903701e-06,1.0
9660000,0.23112775,4.707905251141552,8635.827518048554,0.06898665,0.21168664383561644,0.21168664383561644,0.053609483,-0.010150269,0.025024775,0.024363467,0.08747938,9.9035e-06,1.0
9680000,0.29093194,5.624710168930109,8726.994590878121,-0.30339172,-0.22543681682676384,-0.22543681682676384,0.08294114,0.32751608,0.039438754,0.038753305,0.08897,9.9033e-06,1.0
9700000,0.29226512,5.772434812055537,8720.728605928924,-0.25179318,-0.14401667795462242,-0.14401667795462242,0.072813265,0.25019425,0.03425071,0.033943802,0.090354815,9.903101e-06,1.0
9720000,0.30464742,6.147248034310222,8826.818981606937,-0.25423643,-0.294395550393138,-0.294395550393138,0.0476524,0.2595506,0.021774432,0.021185419,0.09146089,9.9029e-06,1.0
9740000,0.35042244,5.927606511950121,8895.945991673008,-0.23191133,-0.2319882230689297,-0.2319882230689297,0.048034962,0.23206563,0.02181341,0.022353891,0.09196274,9.902701e-06,1.0
9760000,0.32899907,5.7620013522650435,8952.332493897582,-0.2060918,-0.26399805611899935,-0.26399805611899935,0.045718733,0.19983417,0.02182542,0.020851612,0.0927018,9.902499e-06,1.0
9780000,0.3455587,5.814310051107325,8884.194435507843,-0.23396657,-0.30136286201022144,-0.30136286201022144,0.04768214,0.24989915,0.022817641,0.021907268,0.09352202,9.9023e-06,1.0
9800000,0.3469084,6.36340206185567,9012.675088781789,-0.26516593,-0.23607787187039764,-0.23607787187039764,0.057943843,0.28430942,0.027292483,0.026615715,0.094370075,9.902101e-06,1.0
9820000,0.37646416,7.316632016632017,9096.609487146123,-0.34627303,-0.4221153846153846,-0.4221153846153846,0.074522644,0.33821437,0.035447173,0.033944413,0.09508404,9.901901e-06,1.0
9840000,0.3945957,7.56745182012848,9082.506120331172,-0.5026294,-0.4744512847965739,-0.4744512847965739,0.085568376,0.5099918,0.03984652,0.03987292,0.09515963,9.901701e-06,1.0
9860000,0.3967849,6.833137485311398,9132.551146969514,-0.45276937,-0.42921709753222737,-0.42921709753222737,0.097022176,0.46261197,0.04553836,0.04516241,0.09498522,9.9015015e-06,1.0
9880000,0.41197738,6.917458432304038,9119.155079368968,-0.51698923,-0.4626177751384705,-0.4626177751384705,0.091767,0.511658,0.042684272,0.042626876,0.09469554,9.9013005e-06,1.0
9900000,0.41138637,7.303363787375416,9172.434827371113,-0.4331652,-0.3597207225911765,-0.3597207225911765,0.0931352,0.4431264,0.043732062,0.04310358,0.09448044,9.9011e-06,1.0
9920000,0.406179,7.372750104646295,9221.564423031105,-0.4185722,-0.36061532021757076,-0.36061532021757076,0.08459224,0.40879822,0.039448947,0.039585132,0.094216354,9.900901e-06,1.0
9940000,0.40202272,6.524830699774267,9269.005068546152,-0.30162546,-0.3198951279157261,-0.3198951279157261,0.08550461,0.31315568,0.04053338,0.039648972,0.09397203,9.9007e-06,1.0
9960000,0.3956587,6.386959734022904,9229.06248491403,-0.51119715,-0.47432582194311046,-0.47432582194311046,0.07687543,0.49462855,0.03611342,0.03574196,0.093887754,9.9005e-06,1.0
9980000,0.39331213,5.847483738445738,9289.740459579281,-0.17484358,-0.11782822663456109,-0.11782822663456109,0.08398015,0.22540449,0.040638816,0.03877565,0.094228774,9.900301e-06,1.0
10000000,0.3918748,6.602242493348537,9294.482983793281,-0.37837374,-0.3337965602432535,-0.3337965602432535,0.08501861,0.36848685,0.040049408,0.040072788,0.09504713,9.900101e-06,1.0
10020000,0.36551628,6.945570123162495,9323.020160421549,-0.25182465,-0.18705303933253872,-0.18705303933253872,0.0885379,0.24686842,0.04223459,0.041071802,0.096119136,9.899902e-06,1.0
10040000,0.39037973,6.700923787528868,9332.244916002057,-0.41146,-0.46479262894534257,-0.46479262894534257,0.0881071,0.38874054,0.041148804,0.041405685,0.09713668,9.8997e-06,1.0
10060000,0.40455043,6.72046332046332,9332.895763987846,-0.43891856,-0.42374517374517373,-0.42374517374517373,0.088560015,0.42302996,0.041418795,0.04179413,0.09722887,9.899501e-06,1.0
10080000,0.38967136,6.645889101338432,9367.159297934433,-0.3889142,-0.34584894837459007,-0.34584894837459007,0.07974249,0.36503822,0.03733362,0.03705202,0.097419426,9.899301e-06,1.0
10100000,0.37179008,6.152663568108688,9423.432229077855,-0.25801358,-0.2623122988916696,-0.2623122988916696,0.08029437,0.2583957,0.03787649,0.037169185,0.09769801,9.8991e-06,1.0
10120000,0.36034605,6.531826741996234,9466.087017003969,-0.22489917,-0.123469868173258,-0.123469868173258,0.080481,0.24034975,0.03834693,0.037495933,0.09904963,9.898901e-06,1.0
10140000,0.35961202,7.081212121212121,9517.610625230811,-0.17333826,-0.13109848484848485,-0.13109848484848485,0.08020874,0.17253903,0.03794243,0.03795494,0.10078083,9.898702e-06,1.0
10160000,0.36712024,7.310344827586207,9509.293465305076,-0.3666339,-0.366327378479435,-0.366327378479435,0.085267805,0.3539111,0.039627463,0.040263344,0.101903364,9.8985e-06,1.0
10180000,0.37957692,7.348851774530272,9584.094369286573,-0.1989744,-0.20606263047998036,-0.20606263047998036,0.07648899,0.19713539,0.036118485,0.03549675,0.10274982,9.898301e-06,1.0
10200000,0.37611902,7.231069958847737,9677.936073179828,-0.24596365,-0.20733024691358024,-0.20733024691358024,0.08760556,0.22926682,0.04038613,0.04172014,0.104178496,9.8981e-06,1.0
10220000,0.39883468,7.156199021207178,9709.239191125012,-0.30305126,-0.26335644371941275,-0.26335644371941275,0.08625165,0.29196396,0.040478982,0.040591788,0.10492757,9.897901e-06,1.0
10240000,0.42183888,6.927070947284978,9795.891672382633,-0.3044632,-0.34632629805786763,-0.34632629805786763,0.08898074,0.28028014,0.04221567,0.04164517,0.105278775,9.897702e-06,1.0
10260000,0.43484998,7.058420628525383,9812.080363679765,-0.43110493,-0.4950266921837228,-0.4950266921837228,0.09030808,0.41552442,0.042367984,0.04286411,0.104411095,9.897501e-06,1.0
10280000,0.4256834,7.1350142334282225,9845.472106516812,-0.42096317,-0.4298241154941033,-0.4298241154941033,0.09758614,0.40338102,0.046072163,0.0458601,0.10342662,9.897301e-06,1.0
10300000,0.4318541,6.835423197492163,9831.910377326405,-0.411826,-0.3925759208463074,-0.3925759208463074,0.110639274,0.39649877,0.052709688,0.052167114,0.10246736,9.897101e-06,1.0
10320000,0.42602187,6.732211910286156,9841.379104204329,-0.45372814,-0.39734387084300077,-0.39734387084300077,0.111844376,0.4339942,0.052110106,0.05311442,0.10113824,9.8969e-06,1.0
10340000,0.38457906,6.880220646178093,9887.870560468045,-0.43972045,-0.4457988573680063,-0.4457988573680063,0.098140664,0.42096296,0.046056096,0.0461496,0.100801736,9.8967e-06,1.0
10360000,0.373394,6.760962359332558,9945.437604403838,-0.28333032,-0.25389260768335276,-0.25389260768335276,0.09209805,0.27057263,0.043042824,0.04321446,0.101324305,9.896501e-06,1.0
10380000,0.3865262,6.761544431509507,9965.815781676387,-0.38957107,-0.4474558595265813,-0.4474558595265813,0.10219702,0.38066465,0.047922682,0.048644673,0.101967715,9.896301e-06,1.0
10400000,0.35207692,6.809449433814916,10045.532125460795,-0.3466706,-0.2849228816868411,-0.2849228816868411,0.08711665,0.34838527,0.041691866,0.041300606,0.103045486,9.896102e-06,1.0
10420000,0.35383373,7.052737520128824,10080.69572758341,-0.2554853,-0.22773651368751066,-0.22773651368751066,0.08406779,0.24847607,0.03999933,0.039939772,0.10430611,9.8959e-06,1.0
10440000,0.39314133,7.22798353909465,10067.581825162326,-0.38576597,-0.4771517489711014,-0.4771517489711014,0.09707461,0.3630459,0.04583018,0.046010114,0.10520018,9.895701e-06,1.0
10460000,0.3949312,6.9243264659271,10084.937739764062,-0.4485845,-0.44455725039619653,-0.44455725039619653,0.089030094,0.45022735,0.042190928,0.04174462,0.10480568,9.895501e-06,1.0
10480000,0.3599299,6.800312012480499,10144.194646867263,-0.22213612,-0.15793584243361017,-0.15793584243361017,0.065656126,0.21556714,0.03136939,0.029939622,0.10574367,9.8953005e-06,1.0
10500000,0.3024822,7.027298273785628,10263.825352653246,-0.28854108,-0.2267578281813635,-0.2267578281813635,0.06916072,0.26833558,0.031491734,0.033186026,0.10808891,9.895101e-06,1.0
10520000,0.3035417,7.738750546089996,10250.447007223214,-0.29935628,-0.29703145478345544,-0.29703145478345544,0.08942291,0.29942927,0.04105091,0.042064354,0.10982013,9.8949e-06,1.0
10540000,0.28435576,8.157051282051283,10289.46959254989,-0.3777771,-0.46016483516483514,-0.46016483516483514,0.071300134,0.37480316,0.03283622,0.033822387,0.11175395,9.8947e-06,1.0
10560000,0.31470734,7.966158673240699,10331.473439452906,-0.5582068,-0.5270618556701031,-0.5270618556701031,0.09115159,0.5187008,0.042562265,0.042687193,0.11330031,9.894501e-06,1.0
10580000,0.33898965,7.787032967032967,10371.010963113413,-0.43890813,-0.39749505494485843,-0.39749505494485843,0.08903487,0.41552752,0.04193646,0.04171647,0.11451695,9.8943e-06,1.0
10600000,0.35670075,7.347309136420526,10362.252326545087,-0.43411794,-0.45211462244472256,-0.45211462244472256,0.07525862,0.4202978,0.035684425,0.034837652,0.114886075,9.894101e-06,1.0
10620000,0.35103697,7.405632618747373,10391.008930622786,-0.3258386,-0.40473938629676337,-0.40473938629676337,0.06637599,0.3175573,0.031464517,0.03068455,0.11601552,9.893901e-06,1.0
10640000,0.36216757,7.503613945578231,10468.352733124764,-0.36074543,-0.5456834608842587,-0.5456834608842587,0.06554044,0.3568923,0.029978512,0.0306176,0.11717564,9.893701e-06,1.0
10660000,0.3634385,7.293946932006634,10472.183147743073,-0.4188971,-0.42219890132669985,-0.42219890132669985,0.07589681,0.3855075,0.034729913,0.035394073,0.117685914,9.893502e-06,1.0
10680000,0.369894,7.21733771569433,10553.786771534795,-0.34655777,-0.3682595521774856,-0.3682595521774856,0.075782835,0.31998158,0.03501924,0.035291106,0.11850644,9.893301e-06,1.0
10700000,0.34807295,7.112778904665315,10584.09280344302,-0.2993636,-0.30901369168356996,-0.30901369168356996,0.07347241,0.29252186,0.034070097,0.03408548,0.119836174,9.8931005e-06,1.0
10720000,0.34804332,7.062096774193549,10664.62376184872,-0.30736533,-0.326171875,-0.326171875,0.072655536,0.27657303,0.03337555,0.032882813,0.12125258,9.8929e-06,1.0
10740000,0.3710093,7.039389067524116,10714.900047883266,-0.30532995,-0.38871583601286175,-0.38871583601286175,0.0769218,0.280243,0.035207566,0.035900407,0.12188713,9.8927e-06,1.0
10760000,0.3548695,6.918052256532066,10758.31837306799,-0.2946717,-0.30817399049872385,-0.30817399049872385,0.08288972,0.27855822,0.039272774,0.038717266,0.12276454,9.892501e-06,1.0
10780000,0.3447273,7.162857142857143,10819.885869640342,-0.2830704,-0.3888520408163265,-0.3888520408163265,0.07657744,0.27184722,0.036031228,0.03588395,0.124310605,9.892301e-06,1.0
10800000,0.38017246,7.280422185430464,10792.977657001471,-0.40122646,-0.49345509105960267,-0.49345509105960267,0.08967893,0.3809536,0.042298775,0.04177117,0.12496713,9.8921e-06,1.0
10820000,0.36793566,6.598821740782972,10812.021337503511,-0.32879403,-0.42378135689851765,-0.42378135689851765,0.0904988,0.32397634,0.042339224,0.042401694,0.12517641,9.891901e-06,1.0
10840000,0.34439537,6.590132827324478,10874.821270524444,-0.15653785,-0.16971442125228708,-0.16971442125228708,0.07579867,0.1446673,0.035189036,0.03556519,0.12661695,9.891701e-06,1.0
10860000,0.3609313,6.041182682154171,10938.266128197929,-0.17844662,-0.22243488208377332,-0.22243488208377332,0.104395404,0.18344863,0.04872905,0.04828099,0.1282865,9.891501e-06,1.0
10880000,0.4071065,6.5650775633749525,10943.985074252932,-0.3460584,-0.42833664396519106,-0.42833664396519106,0.101453386,0.3307165,0.04693407,0.04812014,0.1286133,9.8913015e-06,1.0
10900000,0.42058954,6.510326699211416,10980.82723537909,-0.27952647,-0.34532247465264737,-0.34532247465264737,0.0860692,0.2805579,0.040103503,0.040301498,0.12813896,9.8911005e-06,1.0
10920000,0.4095573,6.615531023981728,10998.216703311657,-0.24377312,-0.317579463266083,-0.317579463266083,0.093016386,0.240028,0.044083335,0.04341004,0.12837933,9.890901e-06,1.0
10940000,0.41919827,6.669351745301112,11011.926626991977,-0.3173296,-0.3784522439585731,-0.3784522439585731,0.08994112,0.3179569,0.04247599,0.0417945,0.12776804,9.890701e-06,1.0
10960000,0.38527623,6.637266132111493,11056.03259616951,-0.21768008,-0.24891800305451564,-0.24891800305451564,0.090632156,0.24037929,0.042488173,0.042948365,0.12742373,9.8905e-06,1.0
10980000,0.39667386,7.139340927583401,11129.245002947411,-0.29660502,-0.3963969690805533,-0.3963969690805533,0.08911941,0.29592228,0.041603785,0.04233405,0.1281893,9.890301e-06,1.0
11000000,0.41803282,7.34209428452232,11138.102876035198,-0.38712984,-0.4243455360867751,-0.4243455360867751,0.08979512,0.39975083,0.042226326,0.042599786,0.1273205,9.890101e-06,1.0
11020000,0.39077017,7.091423948220065,11167.81269534558,-0.31780744,-0.43824585355987056,-0.43824585355987056,0.09682192,0.33231306,0.045668326,0.045240693,0.12701069,9.889901e-06,1.0
11040000,0.36501038,7.53393085787452,11204.644355296905,-0.38980287,-0.3809261630387437,-0.3809261630387437,0.08945761,0.383513,0.04146512,0.041145287,0.1281877,9.889702e-06,1.0
11060000,0.37056798,6.962380573248407,11272.584218763799,-0.38050634,-0.35368978901273884,-0.35368978901273884,0.08425905,0.35678217,0.03957245,0.03858432,0.12952323,9.8895e-06,1.0
11080000,0.36188632,6.679462571976967,11343.8564038389,-0.3273878,-0.3067778310940499,-0.3067778310940499,0.09181098,0.29635695,0.043799058,0.04223141,0.1307541,9.889301e-06,1.0
11100000,0.36075363,7.113636363636363,11378.079550336312,-0.4585779,-0.427835836038961,-0.427835836038961,0.111232236,0.45032817,0.0516484,0.05257666,0.13124031,9.889101e-06,1.0
11120000,0.37462848,7.438211725010544,11437.494738946534,-0.32748407,-0.20623312948113728,-0.20623312948113728,0.105827995,0.3595456,0.04928056,0.05064299,0.13204263,9.8889e-06,1.0
11140000,0.3989253,8.457426679280983,11508.521272631977,-0.40304953,-0.48753843424787136,-0.48753843424787136,0.0885051,0.41408208,0.0414851,0.042033765,0.13253705,9.888701e-06,1.0
11160000,0.4440667,8.682720232333011,11495.585446301628,-0.5150501,-0.5294651500484027,-0.5294651500484027,0.08356432,0.5007039,0.03783645,0.040096223,0.13119586,9.888502e-06,1.0
11180000,0.49330008,8.495489078822413,11539.66388174803,-0.34416687,-0.42102920227920226,-0.42102920227920226,0.08638915,0.33298987,0.040290188,0.040677797,0.12892124,9.888301e-06,1.0
11200000,0.48386088,7.630125161847216,11610.56309397063,-0.16550528,-0.3212036037979182,-0.3212036037979182,0.088940926,0.161741,0.04193936,0.042424846,0.12660794,9.888101e-06,1.0
11220000,0.5585485,7.274720728175424,11615.089418495609,-0.32588828,-0.5519885188249897,-0.5519885188249897,0.105044864,0.315021,0.049684037,0.04956362,0.124168366,9.8879e-06,1.0
11240000,0.55985653,7.278352649006623,11662.297799532873,-0.3356401,-0.42549668874172186,-0.42549668874172186,0.09253537,0.314336,0.04385284,0.043530624,0.12166625,9.887701e-06,1.0
11260000,0.57523423,7.328476269775187,11665.332498375274,-0.3333116,-0.4573662572855953,-0.4573662572855953,0.091428004,0.32413444,0.043098208,0.04308757,0.11926057,9.887502e-06,1.0
11280000,0.56565785,7.693043478260869,11687.06400672242,-0.37716442,-0.48029891304347827,-0.48029891304347827,0.09491558,0.3728336,0.04487026,0.044956695,0.116938695,9.887301e-06,1.0
11300000,0.5694264,7.807573756054602,11711.92057466102,-0.33225948,-0.41025869660932474,-0.41025869660932474,0.09283212,0.3204331,0.043432612,0.04429966,0.11482167,9.887101e-06,1.0
11320000,0.52319974,7.876165113182424,11710.212331039485,-0.41675156,-0.5734714824678206,-0.5734714824678206,0.09027128,0.4086916,0.042136285,0.043095652,0.11284517,9.8868995e-06,1.0
11340000,0.50479126,7.477754237288136,11722.883920840048,-0.45387924,-0.5260195974576272,-0.5260195974576272,0.0954857,0.44563788,0.045328226,0.044996366,0.11097755,9.8867e-06,1.0
11360000,0.4793035,7.3325,11736.64117088764,-0.41042587,-0.42351979166657355,-0.42351979166657355,0.09008511,0.3996843,0.042783473,0.042222127,0.10940561,9.886501e-06,1.0
11380000,0.4186911,7.3306955435235315,11802.559341602706,-0.34635526,-0.4065363390254061,-0.4065363390254061,0.09574529,0.34720352,0.045989577,0.044908203,0.108782746,9.8863e-06,1.0
11400000,0.38443425,7.79938407391113,11831.410267167112,-0.43550697,-0.44117080950285964,-0.44117080950285964,0.088538885,0.429137,0.042372435,0.041306816,0.109017044,9.886101e-06,1.0
11420000,0.42380807,7.927455357142857,11814.508916328225,-0.4975623,-0.5037248883928571,-0.5037248883928571,0.08801872,0.48066804,0.042173643,0.040893573,0.108989395,9.885902e-06,1.0
11440000,0.45131058,7.778753292361721,11803.250035089997,-0.42488977,-0.5240430201929557,-0.5240430201929557,0.08933608,0.41679084,0.042694535,0.04223227,0.10726521,9.885701e-06,1.0
11460000,0.45301363,7.836721166593018,11807.649098036669,-0.417555,-0.4552999337163058,-0.4552999337163058,0.092246234,0.40223575,0.04367771,0.043774117,0.10557764,9.885501e-06,1.0
11480000,0.465256,7.604946236559139,11847.711221297055,-0.4620349,-0.547584946236463,-0.547584946236463,0.092414476,0.44099963,0.043588918,0.043541864,0.103914045,9.885301e-06,1.0
11500000,0.48340708,7.5223689816787385,11864.046513981164,-0.3916057,-0.4383654665530464,-0.4383654665530464,0.08599594,0.3793875,0.040786546,0.040290244,0.10170792,9.885101e-06,1.0
11520000,0.47898698,7.338198498748957,11899.584124254381,-0.3038032,-0.3625849666387725,-0.3625849666387725,0.089608505,0.29965076,0.04270791,0.042236637,0.09984852,9.8849005e-06,1.0
11540000,0.46381494,7.8165784832451495,11909.592663439851,-0.42987412,-0.5209160052910053,-0.5209160052910053,0.08775842,0.42327112,0.04165126,0.041299015,0.09825117,9.884701e-06,1.0
11560000,0.471809,7.773245614035088,11928.964439818074,-0.35393375,-0.37064144736842103,-0.37064144736842103,0.090389706,0.34666434,0.04328852,0.042187218,0.09736127,9.884501e-06,1.0
11580000,0.44695526,7.873114463176575,11963.129209341814,-0.51182556,-0.5347299245785271,-0.5347299245785271,0.082294434,0.4940789,0.039352875,0.038400285,0.09657479,9.884302e-06,1.0
11600000,0.39268616,8.094133697135062,11977.119570593686,-0.57028854,-0.5664080263756253,-0.5664080263756253,0.086101286,0.54701346,0.041097093,0.0401222,0.09623523,9.8841e-06,1.0
11620000,0.38265368,7.654478580700995,11999.15467550558,-0.43395257,-0.3795029208135006,-0.3795029208135006,0.112160034,0.40589318,0.05419499,0.052647423,0.096724235,9.883901e-06,1.0
11640000,0.3671418,7.426284751474305,12046.962979360029,-0.43123046,-0.36009003791060507,-0.36009003791060507,0.102984115,0.40939885,0.049675997,0.047966834,0.0979289,9.883701e-06,1.0
11660000,0.38188162,6.9996,12061.397484951014,-0.40184492,-0.4126875,-0.4126875,0.105044864,0.3868292,0.050142005,0.048556093,0.09865344,9.883501e-06,1.0
11680000,0.4010723,6.786993769470405,12091.388242746185,-0.4172516,-0.40370667834890966,-0.40370667834890966,0.10104166,0.40077856,0.048057243,0.047323488,0.09868246,9.883301e-06,1.0
11700000,0.3993761,6.700153964588145,12082.725485005916,-0.4192015,-0.4403507505773672,-0.4403507505773672,0.08416364,0.4125633,0.040142823,0.039003618,0.098018415,9.883101e-06,1.0
11720000,0.3273264,6.617523809523809,12154.552959778486,-0.28838566,-0.19258333333333333,-0.19258333333333333,0.07602301,0.27528334,0.03672962,0.03447138,0.09909232,9.8829005e-06,1.0
11740000,0.3458495,6.553625377643504,12215.300883588972,-0.26871946,-0.2312712424471299,-0.2312712424471299,0.08201245,0.27354783,0.039318625,0.03814136,0.100910634,9.8827e-06,1.0
11760000,0.36378464,7.0002,12229.562918144695,-0.29248932,-0.268975,-0.268975,0.08052944,0.28116047,0.038541228,0.03695209,0.10210333,9.8825e-06,1.0
11780000,0.4128722,5.802380952380952,12332.342297695668,-0.15449467,-0.04943664965986395,-0.04943664965986395,0.10086362,0.19661729,0.04804387,0.04678647,0.10285545,9.882301e-06,1.0
11800000,0.43036523,6.815552950371239,12388.068084720917,-0.45088533,-0.325542203985932,-0.325542203985932,0.09888937,0.4375406,0.047457952,0.045148212,0.10289671,9.882102e-06,1.0
11820000,0.45343027,6.43271375464684,12480.333961472674,-0.16376862,-0.16425418215613383,-0.16425418215613383,0.093560055,0.2073562,0.04484093,0.04386071,0.1024131,9.881901e-06,1.0
11840000,0.48883572,7.353174603174603,12513.297247708264,-0.42668664,-0.5127923976608187,-0.5127923976608187,0.088322036,0.41043666,0.042511035,0.041230697,0.101382464,9.881702e-06,1.0
11860000,0.46441978,6.616907844630617,12492.355924609363,-0.32851213,-0.38256045316061554,-0.38256045316061554,0.09017097,0.3031031,0.04291561,0.04280672,0.10022025,9.881502e-06,1.0
11880000,0.48150992,7.236722931247427,12512.814529466632,-0.35360593,-0.4013997529847674,-0.4013997529847674,0.09383893,0.34738734,0.044675604,0.044597913,0.09879886,9.881301e-06,1.0
11900000,0.43458444,6.391866913123844,12549.517915781165,-0.29900187,-0.24088493530499075,-0.24088493530499075,0.096386015,0.321093,0.04594651,0.04619133,0.098058335,9.881101e-06,1.0
11920000,0.43654004,6.300729927007299,12645.103647477712,-0.17417777,-0.13139051094882354,-0.13139051094882354,0.09408753,0.22642055,0.04433516,0.044956245,0.09778653,9.8809005e-06,1.0
11940000,0.44021758,5.98393293747817,12735.086215379646,-0.028041145,-0.05210880195599022,-0.05210880195599022,0.08781056,0.13375837,0.04159929,0.04240744,0.09742725,9.880701e-06,1.0
11960000,0.4535595,7.097975708502024,12759.336231229177,-0.2985739,-0.3059084008097166,-0.3059084008097166,0.08395463,0.311614,0.039812822,0.040289056,0.097147755,9.880501e-06,1.0
11980000,0.4681686,7.632283124730255,12809.128456161914,-0.38145238,-0.43580060422960726,-0.43580060422960726,0.07750262,0.367252,0.037167054,0.036482826,0.09631164,9.8803e-06,1.0
12000000,0.4766085,7.570081440205744,12839.595835124688,-0.45013037,-0.4989369909985225,-0.4989369909985225,0.09063643,0.44164866,0.043515578,0.042878572,0.095340535,9.880101e-06,1.0
12020000,0.49211165,7.626994394135403,12830.710800206118,-0.42293158,-0.44134055627425617,-0.44134055627425617,0.085999615,0.40342695,0.04074243,0.041062977,0.094066836,9.879901e-06,1.0
12040000,0.5011695,7.779192273924495,12850.754582337178,-0.45805448,-0.49231782265144863,-0.49231782265144863,0.08246135,0.43845454,0.039380174,0.038798217,0.092698306,9.879701e-06,1.0
